sentence_id,text,label,split,source_dataset,source_config
banking77-train-4102,may I have a Visa and a Mastercard from you.,73,train,banking77,default
banking77-train-4103,I'd prefer Mastercard.,73,train,banking77,default
banking77-train-4104,Will my card be a MasterCard or a Visa?,73,train,banking77,default
banking77-train-4105,I want a mastercard,73,train,banking77,default
banking77-train-4106,I prefer mastercard.,73,train,banking77,default
banking77-train-4107,Please give me both a visa and a mastercard.,73,train,banking77,default
banking77-train-4108,Is it possible to get a Visa and Mastercard from you?,73,train,banking77,default
banking77-train-4109,If I can't choose my card type will I be able to use it everywhere?,73,train,banking77,default
banking77-train-4110,Do I get  a mastercard and visa?,73,train,banking77,default
banking77-train-4111,Why can I not choose the card i want?,73,train,banking77,default
banking77-train-4112,"Can you send me a Mastercard, instead of a Visa?",73,train,banking77,default
banking77-train-4113,Can I pick between Visa and Mastercard?,73,train,banking77,default
banking77-train-4114,"I have a Visa and Mastercard, can I use these?",73,train,banking77,default
banking77-train-4115,I want to apply for a Visa card.,73,train,banking77,default
banking77-train-4116,Can you issue both a Visa and a Mastercard to me?,73,train,banking77,default
banking77-train-4117,I would like a Visa card.,73,train,banking77,default
banking77-train-4118,"I am looking to get a Visa credit card, what must I do to achieve this?",73,train,banking77,default
banking77-train-4119,Is there a way I can get a Visa card?,73,train,banking77,default
banking77-train-4120,Can I get the Mastercard?,73,train,banking77,default
banking77-train-4121,Do I have a Visa card as an option?,73,train,banking77,default
banking77-train-4122,Are visa and mastercard accepted,73,train,banking77,default
banking77-train-4123,What credit cards do you carry,73,train,banking77,default
banking77-train-4124,would a visa or mastercard be more suited to me?,73,train,banking77,default
banking77-train-4125,I am interested in a Visa or Mastercard. Do you offer them?,73,train,banking77,default
banking77-train-4126,is it ok if i use both visa and mastercard,73,train,banking77,default
banking77-train-4127,Do I have a choice for a Mastercard?,73,train,banking77,default
banking77-train-4128,Can I use visa or mastercard with your service,73,train,banking77,default
banking77-train-4129,Can I choose from either Visa or Mastercard?,73,train,banking77,default
banking77-train-4130,Can I have a Visa card?,73,train,banking77,default
banking77-train-4131,Would I get a Visa or Mastercard?,73,train,banking77,default
banking77-train-4132,Am I able to get both a Visa and MasterCard from you?,73,train,banking77,default
banking77-train-4133,Is it possible to get both a Visa and a Mastercard?,73,train,banking77,default
banking77-train-4134,Can I choose my Visa or Mastercard?,73,train,banking77,default
banking77-train-4135,My preference is Mastercard.,73,train,banking77,default
banking77-train-4136,What card types can I choose from?,73,train,banking77,default
banking77-train-4137,I want to get a Visa,73,train,banking77,default
banking77-train-4138,Can I choose whether I receive a Visa or a Mastercard card?,73,train,banking77,default
banking77-train-4139,Which type of card will I receive?,73,train,banking77,default
banking77-train-4140,I would like to have a Mastercard.,73,train,banking77,default
banking77-train-4141,Can I get a Visa or Mastercard?,73,train,banking77,default
banking77-train-4142,Do you give out Visa or Mastercards?,73,train,banking77,default
banking77-train-4143,Do I have to pick a creditcard brand?,73,train,banking77,default
banking77-train-4144,Please give me a Mastercard instead.,73,train,banking77,default
banking77-train-4145,Visa or Mastercard?,73,train,banking77,default
banking77-train-4146,Can both Visa and Mastercard be chosen?,73,train,banking77,default
banking77-train-4147,Do you let me choose between Visa and Mastercard?,73,train,banking77,default
banking77-train-4148,What cards do you offer?,73,train,banking77,default
banking77-train-4149,Does it matter if I use Visa or Mastercard?,73,train,banking77,default
banking77-train-4150,How can I choose between Visa and Mastercard?,73,train,banking77,default
banking77-train-4151,I'm happy with Mastercard and want to stick with just that credit card.,73,train,banking77,default
banking77-train-4152,Can both a Visa and Mastercard be received from you?,73,train,banking77,default
banking77-train-4153,I prefer to get a Mastercard.,73,train,banking77,default
banking77-train-4154,I'm wanting to get a Visa card today.,73,train,banking77,default
banking77-train-4155,What do I have to do to get a Visa card?,73,train,banking77,default
banking77-train-4156,I would like to get both a Visa and MasterCard?,73,train,banking77,default
banking77-train-4157,Would you give me a mastercard and visa?,73,train,banking77,default
banking77-train-4158,I'd like to apply for a Visa Card.,73,train,banking77,default
banking77-train-4159,My first choice would be Mastercard.,73,train,banking77,default
banking77-train-4160,"I want to get a Visa and Mastercard, is it possible to get both from you?",73,train,banking77,default
banking77-train-4161,Are you Visa or Mastercard?,73,train,banking77,default
banking77-train-4162,Please help me get a Visa card.,73,train,banking77,default
banking77-train-4163,I won't be pleased unless I get a Mastercard.,73,train,banking77,default
banking77-train-4164,Can I select my card scheme or do you choose it for me?,73,train,banking77,default
banking77-train-4165,No Visa please. I want to continue with Mastercard.,73,train,banking77,default
banking77-train-4166,Will the card be a Mastercard or a Visa?,73,train,banking77,default
banking77-train-4167,Can I choose my card scheme?,73,train,banking77,default
